QueryAnswer	Relevant	Sigmoid
Query: Подскажите пожалуйста, можно в приказе на командировку подписывать исполнительный директор сам себе командировку? Document: Приказ можно составить по унифицированным формам № Т-9 или № Т-9а либо по форме, которую разработали самостоятельно.Приказ о направлении в командировку на руководителя организации вправе подписывать сам руководитель. Подробнее об особенностях оформления и хранения приказов на командировки читайте в рекомендации.Скачать образцы приказов:при направлении;продлении;отмене. Relevant: 	Правда	0.9322534799575806
Query: в какой срок нужно подать заявление на скидку в фсс к страховому тарифу? Document: Чтобы получить скидку на следующий год, представьте в территориальное отделение СФР заявление по форме из приложения к Административному регламенту, утвержденному приказом ФСС от 25.04.2019 № 231. Сделайте это после того, как СФР утвердит основные показатели на очередной финансовый год, но не позднее 1 ноября текущего года (п. 7 Правил, утв. постановлением Правительства от 30.05.2012 № 524). Relevant: 	Правда	0.9645614624023438
Query: сервисы фнс Document: При помощи бесплатных сервисов ФНС можно направить отчетность в инспекцию, заполнить платежку, проверить контрагента и многое другое. В справочнике ссылки на все  сервисы и программы налоговой службы, которые могут пригодиться бухгалтеру, а также подсказки, когда их использовать. Relevant: 	Правда	0.9756388068199158
Query: Добрый день, нужно ли ставить на учет сим карту? Document: Работодатели должны передать на портал госуслуг данные о корпоративных номерах, а сотрудники — их подтвердить. Чтобы передать данные, работодатель заполняет заявление. В нем нужно указать оператора связи. Если договор заключен с несколькими операторами связи, подайте несколько заявлений — по числу операторов.Сотрудник может подтвердить получение сим-карты двумя способами: ответить на запрос в личном кабинете на портале госуслуг или передать сведения самостоятельно.  Relevant: 	Правда	0.9689375758171082
Query: Добрый вечер! Как заполнить уведомление по усн (доходы минус расходы) , если в полугодии образовался убыток? Document: Списать убыток можно только по итогам налогового периода, то есть при расчете годовой суммы единого налога (п. 7 ст. 346.18, п. 1 ст. 346.19 НК). При расчете авансовых платежей налоговая база на сумму убытков прошлых лет не уменьшается. Сумму убытка можно перенести на будущее, но не более чем на 10 лет вперед. Убыток прошлых лет можно списать в текущем налоговом периоде в полной сумме. Остаток несписанного убытка можно перенести (целиком или частично) на любой год из последующих девяти лет. Relevant: 	Правда	0.9578908085823059
Query: Добрый день! Как оплатить больничный после увольнения сотрудника? Document: Сотруднику, который заболел или получил травму после увольнения, больничное пособие оформляют только в одном случае — болезнь наступила или травма получена в течение 30 календарных дней со дня увольнения. Оформите пособие по общим правилам: первые три дня – за счет работодателя, остальное – за счет СФР. Такие правила установлены в пункте 1 части 2 статьи 3 Закона от 29.12.2006 № 255-ФЗ. Независимо от стажа пособие выплачивайте в размере 60 процентов среднего заработка. Relevant: 	Правда	0.9570221304893494
Query: Какие документы необходимо оформить, если в организацию направлен гражданин для выполнения ПРИНУДИТЕЛЬНЫХ РАБОТ? Document: Единственный документ, который вы должны потребовать у абсолютно каждого работника – документ, удостоверяющий личность. Все остальное – по ситуации, даже СНИЛС и трудовую книжку. Проверить все документы сотрудника поможет наш иллюстрированный справочник. Relevant: 	Правда	0.9645275473594666
Query: Как правильно рассчитать больничный? Сотрудник на больничном с 09.09.2022г. по 06.10.23г в отпуск с 07.10.23г. (не использовал отпуск с 07.05.22г. по 08.09.22г.). 29.1222г. оформил 1 группу инвалидности. Какой период начисления зарплаты взять для отпускных и влияет ли инвалидность на расчет? Document: Работодатель должен оплатить больничный лист сотрудника, который заболел в оплачиваемом отпуске. Сам отпуск надо перенести или продлить, есть перечень случаев, когда отпуск надо перенести или продлить. Основанием для переноса отпуска может быть заявление сотрудника о переносе дней отпуска. Чтобы продлить отпуск, достаточно устного сообщения работника о болезни. На его основании можно, хотя и необязательно, издать приказ (п. 18 Правил, утв. постановлением НКТ СССР от 30.04.1930 № 169). Relevant: 	Правда	0.9504091739654541
Query: подтверждаю Document: Чтобы подтвердить основной вид деятельности, не позднее 17 апреля 2023 года подайте в ваше территориальное отделение СФР:справку-подтверждение основного вида экономической деятельности;заявление о подтверждении основного вида деятельности;копию пояснительной записки к балансу за предыдущий год.В рекомендации – как заполнить документы, определить основной ОКВЭД и как быть обособкам и ИП. Relevant: 	Правда	0.9291330575942993
Query: Добрый день. Есть вопрос по электронному кассовому чеку при получении безналичной оплаты на р/счет. Document: Продавец вправе выдать электронный чек без дублирования на бумаге, только если покупатель самостоятельно выразил желание получить электронный чек и одновременно с этим отказался от чека на бумаге. Если покупатель попросил одновременно с электронным чеком выдать чек на бумаге, продавец обязан это сделать (письма ФНС от 25.07.2022 № АБ-4-20/9533@, от 24.03.2022 № АБ-3-20/2677@).  Relevant: 	Правда	0.9742344617843628
Query: какие маркетинговые и рекламные расходы нормируются у застройщика , а какие нет Document: В процессе строительства застройщик осуществляет общее управление деятельностью, несет затраты, связанные с продажей продукции, работ, услуг, а также их рекламой. Иначе такие затраты называют накладными расходами. Данные расходы не формируют стоимость объектов или работ. Исключение – управленческие расходы, которые непосредственно связаны со строительством, их учитывают в составе капвложений или затрат на производство (подп. «ж» п. 16 ФСБУ 26/2020, подп. «б» п. 18, подп. «г» п. 26 ФСБУ 5/2019). Relevant: 	Правда	0.9764072895050049
Query: В вашей же таблице указано, что ИП на патенте при сдаче в аренду помещений освобожден от кассы Document: Предприниматели вправе не оформлять кассовые документы при приеме и выдаче наличных: приходные и расходные кассовые ордера а также журнал для их регистрации (абз. 4 п. 4.1 указания ЦБ от 11.03.2014 № 3210-У). Однако, кассовые аппараты при расчетах предприниматели применять обязаны. Исключения – ИП, которые освобождены от применения ККТ. Когда ИП должны применять ККТ, а когда вправе этого не делать, читайте в рекомендации. Relevant: 	Правда	0.9603971242904663
Query: у сотрудника образовалась задолженность перед предприятием, аванс за сентябрь выплачивается 14.09 за первую половину месяца, в первую половину сентября данный сотрудник взял продукции в счет заработной платы, а также первые 10 дней он был в отпуске. Надо ли выплачивать сотруднику аванс за первую половину месяца Document: Выплатите сотруднику зарплату за первую половину за отработанное время. Если отработанных дней в первой половине месяца нет, то зарплата за первую половину месяца не положена. Порядок расчета зарплаты за первую половину месяца закрепите во внутренних документах, например в Правилах трудового распорядка или Положении об оплате труда. Все эти выводы следуют из части 6 статьи 136 ТК и письма Роструда от 08.09.2006 № 1557-6. Relevant: 	Правда	0.959726870059967
Query: сервисы фнс Document: При помощи бесплатных сервисов ФНС можно направить отчетность в инспекцию, заполнить платежку, проверить контрагента и многое другое. В справочнике ссылки на все  сервисы и программы налоговой службы, которые могут пригодиться бухгалтеру, а также подсказки, когда их использовать. Relevant: 	Правда	0.9756388068199158
Query: при получении услуг от нерезидента мы должны начислить ндс? Document: При реализации услуг налоговую базу определяйте, когда подпишете акт оказанных услуг. НДС нужно начислить и при безвозмездной передаче услуг, а также при передаче услуг для собственных нужд. Как платить НДС при реализации электронных услуг — в отдельной рекомендации. Relevant: 	Правда	0.9559577703475952
Query: Приказ о назначении ответственного за обработку персональных данных Document:  Работодатель обязан назначить сотрудника, который будет отвечать за организацию обработки персональных данных. Как правило, назначают его из числа сотрудников кадровой службы организации. Для этого издайте приказ. Скачайте образец приказа (п. 1 ст. 22.1 Закона от 27.07.2006 № 152-ФЗ).  Relevant: 	Правда	0.9746836423873901
Query: Добрый вечер. С каким кодом операции в доп.листе книги продаж ( строка 010 лист 9. приложение 1.)должна быть отражена счет-фактура по не подтвержденному экспорту за 180 дней. Document: Если экспорт в страну ЕАЭС не подтвержден, на 181-й календарный день с даты отгрузки нужно дополнительно к счету-фактуре с нулевой ставкой оформить в одном экземпляре счет-фактуру с суммой НДС, начисленного по ставкам 20 (10) процентов. Relevant: 	Правда	0.9624565839767456
Query: подтверждаю Document: Чтобы подтвердить основной вид деятельности, не позднее 17 апреля 2023 года подайте в ваше территориальное отделение СФР:справку-подтверждение основного вида экономической деятельности;заявление о подтверждении основного вида деятельности;копию пояснительной записки к балансу за предыдущий год.В рекомендации – как заполнить документы, определить основной ОКВЭД и как быть обособкам и ИП. Relevant: 	Правда	0.9291330575942993
Query: патент москва Document:  Регионы сами устанавливают виды деятельности на патенте, стоимость  патента. Стоимость не ограничена НК и зависит от потенциально возможного годового дохода, физических показателей, а так же от специальных коэффициентов. Смотрите значения этих параметров в региональных законах в таблице. Если регион не издал закон на 2023 год,  действуют те же размеры, что в 2022-м (п. 2 ст. 346.48 НК).  Relevant: 	Правда	0.9560944437980652
Query: Добрый день. Вопрос на тему проведения аудита Акционерного общества. Document: В 2023 году к критериям по обязательному аудиту, которые действовали вплоть до конца 2022 года, добавились случаи, когда необходимо проходить обязательный аудит. В частности, уточнили правила обязательности для АО. В таблице ниже — все организации, которые обязаны проходить аудит бухгалтерской (финансовой) отчетности. Финансовые критерии по валюте баланса и (или) доходам по данным налогового учета остались прежними. За непрохождение аудита — штрафы. Relevant: 	Правда	0.9571799039840698
Query: Здравствуйте, у меня вопрос приняли сотрудника по договору гпх в 2023 году, я прочитала, что взносы на травматизм платятся если это прописано в договоре, можно мне отправить информацию более подробно если наше предприятие хочет платить взносы на травматизм с договоров гпх и образец как это прописать в самлм договоре Document: Правила расчета взносов на страхование от несчастных случаев и размеры тарифов в 2023 году не поменялись. Тарифы зависят от класса профессионального риска основного вида деятельности страхователя. Срок уплаты взносов на травматизм остался прежним — не позднее 15-го числа следующего месяца. Получатель страховых взносов — Социальный фонд (ст. 1 Закона от 22.12.2005 № 179-ФЗ, Закон от 19.12.2022 № 517-ФЗ). Relevant: 	Ложь	0.945205807685852
Query: Добрый день! Подскажите, пожалуйста, можно ли принять в электронном виде акт выполненных работ или торг-12, если они отправлены в xml формате УПД с кодом 2, но при этом в них выделен НДС и в комплекте идет счет-фактура. Document: Продавец вправе использовать унифицированную форму товарной накладной или свою форму. В рекомендации – порядок оформления накладной, как доработать под свои требования. Когда вместо накладной можно выставить УПД. Какие реквизиты относятся к обязательным, а ошибки – к существенным. Также смотрите, как оформить накладную при транзитной торговле или возврате товара. Relevant: 	Ложь	0.890199601650238
Query: Добрый день. Должен ли ИП отчитываться в военкомат? Document: Действия бухгалтерии в период мобилизации зависят от того, какие документы получили от работника или от военного комиссариата. В повестке указывают причину вызова. Например, «для уточнения документов воинского учета», «для прохождения призывной комиссии», «для отправки к месту прохождения военной службы».Порядок оплаты, учета и сдачи отчетности зависит от причины вызова:для уточнения документов воинского учета;другие причины вызова. Relevant: 	Ложь	0.8989102244377136
Query: добрый день, в каких случаях выставляется исправленная счет фактура? Document: В рекомендации – когда исправлять счет-фактуру, кто должен исправить, по какой форме или формату выставлять и как исправить документ. Также вы узнаете, как зарегистрировать исправления в книгах продаж и покупок, журнале учета счетов-фактур и декларации по НДС, чтобы обезопасить от проблем как продавца, так и покупателя. Relevant: 	Правда	0.970249593257904
Query: Добрый день! Как сдать уведомления ЕНП с 01 октября Document: Уведомление об исчисленных налогах и взносах сдают ежемесячно не позднее 25-го числа месяца в ИФНС. Смотрите:по каким платежам сдаватьсроки сдачиформа и порядок заполненияобразцы заполненияконтрольные соотношениякак подать с отрицательными значениямикак подать по обособленным подразделениямкак исправить ошибку и уточнить уведомлениеУведомления:по НДФЛпромежуточное уведомление по НДФЛпо страховым взносампо УСНпо имущественным налогампо ЕСХН Relevant: 	Правда	0.952964723110199
Query: Здравствуйте! Подскажите пожалуйста, нужен ли приказ о переносе отпуска? Document: Если отпуск переносят по инициативе работодателя, основанием для переноса отпуска будет приказ руководителя. Сотрудника нужно не только ознакомить с таким решением, но и получить его согласие на перенос. Если отпуск переносится по инициативе сотрудника, то основание — заявление сотрудника. На заявлении должна быть разрешительная запись, подписи руководителя структурного подразделения и руководителя организации. Relevant: 	Правда	0.95741206407547
Query: Добрый день. Подскажите, мы сельхозтоваропроизводители. Земля (пашня) в аренде от физических лиц. Можем ли мы рассчитаться с арендодателями земли зерном (по условиям договора оплата зерном) собственного производства по цене ниже себестоимости?? Document: Работа во ФГИС «Зерно» заключается в передаче информации и оформлении товаросопроводительных документов (СДИЗ) при перевозке, реализации, приемке, отгрузке, импорте, экспорте. Перечень продукции, информацию о которой нужно вносить во ФГИС «Зерно», содержится в Техническом регламенте Таможенного союза от 09.12.2011 № ТР ТС 015/2011, 015/2011 и распоряжении Правительства от 25.09.2021 № 2682-р. Полный перечень продукции удобнее смотреть на официальном сайте системы. Relevant: 	Ложь	0.9150018692016602
Query: ответ на письмо о невозможности удержания по исполнительному листу Document: Документы и информацию по требованию вне рамок проверки можно передать на бумаге или в электронном виде. В НК нет специальных правил для подачи документов и информации вне рамок проверки, поэтому руководствуйтесь общим порядком. В ответ на требование подготовьте письмо с информацией в произвольной форме. Чтобы ответить на требование вне рамок проверок, воспользуйтесь образцами ниже. Relevant: 	Ложь	0.9329822659492493
Query: Добрый день. Подберите пожалуйста материал по практике применения ПБУ 10/99 Document: ПБУ 10/99 «Расходы организации» устанавливает правила формирования в бухгалтерском учете информации о расходах коммерческих организаций (кроме кредитных и страховых организаций). Relevant: 	Ложь	0.9324800968170166
Query: кадровый учет Document: Как работать с документами, каждая организация решает самостоятельно. При этом, чтобы организовать документооборот в организации, нужно установить его конкретный порядок. Для этого такой порядок закрепляют в локальном акте, например в инструкции по делопроизводству. Подробности в рекомендации. Relevant: 	Ложь	0.9299623370170593
Query: первичные документы Document: В спецпроекте — готовые решения по частым вопросам и проблемам с первичкой. Есть сервисы, чтобы проверить свою первичку на риски и составить инструкцию по работе с первичкой для коллег. Видеоинструкции и образцы формулировок помогут наладить работу с первичкой и избежать ошибок и штрафов. Relevant: 	Правда	0.9600263237953186
Query: первичные документы Document: В спецпроекте — готовые решения по частым вопросам и проблемам с первичкой. Есть сервисы, чтобы проверить свою первичку на риски и составить инструкцию по работе с первичкой для коллег. Видеоинструкции и образцы формулировок помогут наладить работу с первичкой и избежать ошибок и штрафов. Relevant: 	Правда	0.9600263237953186
Query: мы все налоги платим платежками со статусом 02 на определенные КБК, так же и транспортный налог по квартально платим, есть ли какие штрафы за не сдачу уведомления если оплата проходит платежками Document: Платежка взамен уведомления со статусом 02 совмещает в себе платежный документ и уведомление для ЕНП, ее можно применять только до 31 декабря 2023 года включительно (п. 12, 14 Закона от 14.07.2022 № 263-ФЗ). Продлять данный порядок оформления платежек не планируют (письмо Минфина от 15.08.2023 № 21-01-09/96405, письмо ФНС от 14.08.2023 № СД-4-3/10444). С 1 января 2024 года нужно будет подавать обычные уведомления, а деньги перечислять платежкой по ЕНП. Relevant: 	Ложь	0.9483097791671753
Query: здравствуйте,как узнать кбк для перечисления по исполнительному листк Document: В 2023 году налоги и взносы перечисляют на новый КБК единого налогового платежа. В налоговой отчетности и уведомлении об исчисленных налогах и взносах для зачета ЕНП указывают отдельные КБК из этого справочника. КБК для 2023 года установлены приказом Минфина от 17.05.2022 № 75н. Приказами Минфина от 29.06.2023 № 100н и от 22.11.2022 № 177н внесли изменения в утвержденный перечень КБК. Relevant: 	Ложь	0.9134758114814758
Query: новости за октябрь Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Ложь	0.8722100853919983
Query: енп 2023 Document: С 2023 года налоги и взносы перечисляют единым налоговым платежом, который инспекция сама засчитает в счет текущих платежей, недоимок, пеней и штрафов. По ссылкам вы можете посмотреть:порядок заполнения и образцы уведомления по ЕНП, платежки по ЕНП и платежки вместо уведомления;реквизиты для платежки вместо ЕНП;сроки подачи уведомления и уплаты по ЕНП. Relevant: 	Правда	0.9678066968917847
Query: как заполнить заявление об уменьшении стоимости патента, если страховых взносов оплачено больше стоимости патента Document: Форму уведомления для уменьшения стоимости патента, электронный формат и порядок представления утверждает ФНС (п. 1.2 ст. 346.51 НК). Используйте форму, утвержденную приказом ФНС от 26.03.2021 № ЕД-7-3/218. Электронный формат и порядок представления утверждены этим же приказом. Relevant: 	Правда	0.9736098647117615
Query: Здравствуйте. Приобретаем товар для перепродажи. Доставку осуществляет Поставщик, но за наш счет. Поставщик привлекает Транспортную компанию. Поставщик предоставляет нам УПД на услуги доставки. Транспортная накладная поставщиком не оформляется и нам не передается. Мы оплачиваем Поставщику услуги доставки. Какие документы необходимы нам (Покупателю), чтобы принять в расходы по налогу на прибыль услуги доставки? Достаточно ли только УПД? Нужна ли Транспортная накладная? Document: Транспортную накладную составляют при доставке грузов автомобильным транспортом, если заключен договор перевозки груза. Когда нужна транспортная накладная при доставке, а когда — нет, смотрите в таблице ниже. Relevant: 	Правда	0.9647762775421143
Query: Доброе утро. У нас имеется переплата по налогу на ЕНС. Обязательно ли писать заявление о зачете налога в счет уплаты другого налога? Или автоматически сумма переплаты зачтется? Спасибо. Document: Форма и формат заявления о зачете положительного сальдо ЕНС утверждены приказом ФНС от 30.11.2022 № ЕД-7-8/1133@. Пояснения по заполнению заявления есть в самой форме и памятке ФНС из письма от 12.04.2023 № кч-4-8/4516@. Порядок заполнения этого заявления — в таблице. По каждому коду, которым на титульном листе обозначают вид зачета, нужно заполнить отдельное заявление. Зачеты по одному коду в счет разных налогов, сборов и страховых взносов можно указать в одном заявлении – форма это позволяет. Relevant: 	Правда	0.942384660243988
Query: изменения в октябре Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9429630637168884
Query: изменение октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9536303281784058
Query: Здравствуйте! Нужно ли сдавать персонифицированные сведения за сентябрь, если сдаем РСВ за 9 месяцев, где эти сведения уже отражены? Document: ФНС и Минфин разрешают не сдавать персонифицированные сведения о физлицах за третий месяц каждого квартала. Достаточно представлять только за первые два месяца каждого квартала. Основание –  письмо ФНС от 28.03.2023 № БС-4-11/3700@. Обязанность по сдаче перссведений за последний месяц квартала будет выполнена, если в срок представили РСВ, в том числе разделы 3 на сотрудников. Relevant: 	Правда	0.9666640162467957
Query: Доброе утро! При закрытии обособленного подразделения в течение какого времени подается сообщение в налоговую? Document: При ликвидации магазина, склада или офиса оформите закрытие обособленного подразделения. Для этого издайте решение учредителей или руководителя. Далее переведите или увольте работников, разберитесь с имуществом. Позаботьтесь о том, чтобы закрыть счет, уведомить госорганы, сдать отчетность и заплатить налоги. В рекомендации – алгоритм действий для бухгалтера и образцы документов.  Relevant: 	Правда	0.9684706330299377
Query: у нашего сотрудника родился ребенок, он не гражданин РФ, имеет вид на жительство. может ли наша организация выдать единовременное пособие при рождении и производить выплаты пособия? как быть? Document: С 1 февраля 2023 года пособие проиндексировано на 11,9 процента, и теперь оно составляет 22 909,03 руб. (постановление Правительства от 30.01.2023 № 119). Если у сотрудника родились двое и более детей, то пособие выдадут на каждого из них. Например, если у сотрудника в феврале 2023 года или позже родилась двойня, СФР выплатит ему 45 818,06 руб. (22 909,03 руб. ? 2). Так же рассчитают пособие и для усыновителей. Relevant: 	Правда	0.945629358291626
Query: изменение октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9536303281784058
Query: С 2022 года мы учитываем ОС по первоначальной стоимости, раньше делали переоценку, как нужно поступить со счетом 83 Document: С 1 января 2022 года действует новый порядок переоценки основных средств. Основные средства переоценивают до их справедливой стоимости (п. 15 ФСБУ 6/2020), ее определяют по МСФО (IFRS) 13 «Оценка справедливой стоимости». Помимо переоценки по справедливой стоимости, делайте проверку активов на обесценение. В рекомендации – как по новым правилам провести переоценку основных средств. Relevant: 	Правда	0.9510889053344727
Query: Добрый день, какой максимальный размер выплаты по больничному листу в день в Красноярске. Document: Максимальный размер пособия полагается сотрудникам со страховым стажем восемь и более лет. Сумма годового заработка для больничного не должна превышать предельную величину базы для начисления взносов на соцстрахование. В 2021 году предельная величина базы – 966 000 руб. В 2020 году лимит – 912 000 руб. Значит, дневной заработок для больничного в 2022 году не должен превышать 2572,60 руб. Relevant: 	Правда	0.963634192943573
Query: справочник отчетности за 3 квартал Document: В справочнике – все отчеты в налоговую и СФР за 9 месяцев и III квартал 2023 года с образцами и правилами заполнения, которые одобрили их разработчики. К отчетам есть изменения, которые важно учесть в эту отчетную кампанию, а также видеоинструкции и сервисы, чтобы упростить заполнение и сдачу отчетности.  Relevant: 	Правда	0.9569822549819946
Query: минимальная заработная плата с января 2024 Document: Субъекты России вправе устанавливать повышенный МРОТ. И в этом случае зарплата должна быть не ниже регионального минимума. Если в регионе МРОТ не установлен, применяйте федеральный — с 1 января 2023 года он составляет 16 242 руб. в месяц. Значения минимальной зарплаты во всех регионах смотрите в справочнике. Relevant: 	Правда	0.9631853103637695
Query: справочник отчетность за 3 квартал Document: В справочнике – все отчеты в налоговую и СФР за 9 месяцев и III квартал 2023 года с образцами и правилами заполнения, которые одобрили их разработчики. К отчетам есть изменения, которые важно учесть в эту отчетную кампанию, а также видеоинструкции и сервисы, чтобы упростить заполнение и сдачу отчетности.  Relevant: 	Правда	0.9570387005805969
Query: Добрый день, наша организация отгрузила товар в Казахстан, в связи с чем возникает вопрос, необходимо ли в таком случае заполнить таможенную декларацию, объясните пожалуйста и какие документы нужны Document: Чтобы подтвердить нулевую ставку НДС при экспорте, необходимо подать в ИФНС декларацию по НДС с соответствующими разделами и подтверждающие экспорт документы. Перечень таких документов зависит от страны, в которую вывозите товары: за пределы ЕАЭС или в страны ЕАЭС. Например, в Белоруссию, Казахстан или Армению (ст. 165 НК, раздел II приложения 18 к Договору о ЕАЭС). Relevant: 	Правда	0.9473936557769775
